rec_num,given_name,family_name,gender,dob,national_id,clinical_data
rec-0000000848-00,Abnet,John,female,1946-12-08,,FS1:194612085001055
rec-0000000848-01,Abnet,John,female,1946-12-08,194612085001055,FS2:194612085001055
rec-0000000848-02,Abned,Jon,female,1946-12-08,,FS1:194612085001055
rec-0000000848-03,Abned,Jon,female,1946-12-08,,FS1:194612085001055
rec-0000000848-04,Apnet,John,female,1946-12-08,194612085001055,FS1:194612085001055
rec-0000000848-05,Abned,John,female,1946-12-08,,FS1:194612085001055
rec-0000000849-00,Belet,Mwangi,male,1993-12-24,,MA4:199312245001114
rec-0000000849-01,Belede,Mwangi,male,1993-12-24,199312245001114,MA5:199312245001114
rec-0000000849-02,Belede,Mangi,male,1993-12-24,199312245001114,MA2:199312245001114
rec-0000000849-03,Belet,Mwanki,male,1993-12-24,,MA4:199312245001114
rec-0000000849-04,Belete,Mwangi,male,1993-12-24,,MA1:199312245001114
rec-0000000850-00,Hadera,Mutijo,female,1996-09-01,199609015001067,FA4:199609015001067
rec-0000000850-01,Hadera,Mutiso,female,1996-09-01,199609015001067,FA2:199609015001067
rec-0000000851-00,Ayantu,Najimiyu,female,1982-01-17,,FA4:198201175001070
rec-0000000851-01,Ayantu,Nazimiyu,female,1982-01-17,,FA4:198201175001070
rec-0000000851-02,Ayantu,Nastimiyu,female,1982-01-17,198201175001070,FA1:198201175001070
rec-0000000852-00,Dejta,Oduoah,male,1986-01-03,,MA3:198601035001146
rec-0000000852-01,Desda,Oduor,male,1986-01-03,,MA5:198601035001146
rec-0000000852-02,Desda,Oduor,male,1986-01-03,198601035001146,MA5:198601035001146
rec-0000000852-03,Desta,Oduor,male,1986-01-03,198601035001146,MA1:198601035001146
rec-0000000853-00,Tesfaye,Chepckoech,male,1987-08-26,,MA4:198708265001143
rec-0000000853-01,Tesfaye,Chepkoech,male,1987-08-26,198708265001143,MA5:198708265001143
rec-0000000853-02,Tesfaye,Cepkoech,male,1987-08-26,198708265001143,MA4:198708265001143
rec-0000000854-00,Zined,Karimy,female,1964-04-04,,FA4:196404045001063
rec-0000000854-01,Zined,Karimi,female,1964-04-04,,FA1:196404045001063
rec-0000000854-02,Zined,Karimi,female,1964-04-04,196404045001063,FA4:196404045001063
rec-0000000854-03,Zinet,Karimi,female,1964-04-04,,FA1:196404045001063
rec-0000000854-04,Zinet,Karimy,female,1964-04-04,,FA5:196404045001063
rec-0000000855-00,Miniya,Maluki,female,1997-06-02,,FY2:199706025001095
rec-0000000855-01,Miniia,Malucki,female,1997-06-02,,FY3:199706025001095
rec-0000000855-02,Miniya,Maluki,female,1997-06-02,199706025001095,FY2:199706025001095
rec-0000000855-03,Miniya,Maluki,female,1997-06-02,199706025001095,FY1:199706025001095
rec-0000000855-04,Miniya,Maluki,female,1997-06-02,,FY3:199706025001095
rec-0000000855-05,Miniia,Maluky,female,1997-06-02,,FY3:199706025001095
rec-0000000856-00,Hiwod,Muiruri,female,1968-08-18,196808185001062,FA1:196808185001062
rec-0000000856-01,Hiwot,Muirury,female,1968-08-18,,FA2:196808185001062
rec-0000000856-02,Hiot,Muiruri,female,1968-08-18,196808185001062,FA1:196808185001062
rec-0000000856-03,Hiwot,Muiruri,female,1968-08-18,,FA3:196808185001062
rec-0000000856-04,Hiot,Muirury,female,1968-08-18,,FA4:196808185001062
rec-0000000857-00,Jonese,Sheikh,female,1974-06-12,197406125001060,FA3:197406125001060
rec-0000000857-01,Jonese,Sheikh,female,1974-06-12,197406125001060,FA3:197406125001060
rec-0000000857-02,Joneje,Sheikh,female,1974-06-12,,FA5:197406125001060
rec-0000000857-03,Jonese,Sheikh,female,1974-06-12,197406125001060,FA1:197406125001060
rec-0000000858-00,Sapa,Aponti,female,1975-06-20,,FA5:197506205001098
rec-0000000858-01,Sapa,Apondy,female,1975-06-20,,FA2:197506205001098
rec-0000000858-02,Saba,Apondi,female,1975-06-20,197506205001098,FA2:197506205001098
rec-0000000858-03,Saba,Apondi,female,1975-06-20,,FA1:197506205001098
rec-0000000858-04,Saba,Apondi,female,1975-06-20,,FA4:197506205001098
rec-0000000858-05,Saba,Aponti,female,1975-06-20,,FA4:197506205001098
rec-0000000858-06,Saba,Apondi,female,1975-06-20,197506205001098,FA2:197506205001098
rec-0000000858-07,Saba,Aponti,female,1975-06-20,,FA5:197506205001098
rec-0000000858-08,Saba,Aponti,female,1975-06-20,,FA2:197506205001098
rec-0000000859-00,Abeb,Akinyy,male,1979-05-06,,MA3:197905065001127
rec-0000000859-01,Abeb,Akinyi,male,1979-05-06,197905065001127,MA2:197905065001127
rec-0000000859-02,Apebe,Akinyy,male,1979-05-06,,MA2:197905065001127
rec-0000000859-03,Abebe,Akinyi,male,1979-05-06,197905065001127,MA5:197905065001127
rec-0000000860-00,Tsige,Wambuy,male,1963-06-06,,MA1:196306065001123
rec-0000000861-00,Tshaye,Chepkorir,male,1991-10-17,199110175001152,MA3:199110175001152
rec-0000000861-01,Tshay,Cepkorir,male,1991-10-17,,MA5:199110175001152
rec-0000000861-02,Tshay,Chepckorir,male,1991-10-17,,MA5:199110175001152
rec-0000000861-03,Tshay,Chepckorir,male,1991-10-17,,MA4:199110175001152
rec-0000000861-04,Tshaye,Chepkoriah,male,1991-10-17,,MA1:199110175001152
rec-0000000861-05,Tshaye,Cepkorir,male,1991-10-17,199110175001152,MA3:199110175001152
rec-0000000861-06,Tshaye,Chepkorir,male,1991-10-17,199110175001152,MA1:199110175001152
rec-0000000861-07,Tshaye,Chepkoriah,male,1991-10-17,199110175001152,MA2:199110175001152
rec-0000000862-00,Assefa,Kimani,male,1970-09-14,,MA5:197009145001130
rec-0000000862-01,Assefa,Kimani,male,1970-09-14,,MA2:197009145001130
rec-0000000862-02,Assefa,Kimani,male,1970-09-14,197009145001130,MA1:197009145001130
rec-0000000862-03,Assefa,Kimani,male,1970-09-14,197009145001130,MA1:197009145001130
rec-0000000863-00,Tegestt,Kimdai,female,1987-08-01,,FA4:198708015001094
rec-0000000863-01,Tegest,Kimtay,female,1987-08-01,198708015001094,FA3:198708015001094
rec-0000000863-02,Tegest,Kimtai,female,1987-08-01,,FA1:198708015001094
rec-0000000863-03,Tegejt,Kimdai,female,1987-08-01,,FA3:198708015001094
rec-0000000863-04,Tegesd,Kimdai,female,1987-08-01,,FA3:198708015001094
rec-0000000863-05,Tegestt,Kimtai,female,1987-08-01,,FA3:198708015001094
rec-0000000863-06,Tegejt,Kimtay,female,1987-08-01,,FA2:198708015001094
rec-0000000863-07,Tegest,Kimtai,female,1987-08-01,198708015001094,FA4:198708015001094
rec-0000000863-08,Tegest,Kimtai,female,1987-08-01,,FA1:198708015001094
rec-0000000864-00,Girma,Aly,male,1977-11-13,,MA4:197711135001118
rec-0000000864-01,Giahma,Aly,male,1977-11-13,,MA2:197711135001118
rec-0000000864-02,Giahma,Aly,male,1977-11-13,,MA2:197711135001118
rec-0000000864-03,Giahma,Ali,male,1977-11-13,,MA4:197711135001118
rec-0000000864-04,Girma,Ali,male,1977-11-13,197711135001118,MA4:197711135001118
rec-0000000865-00,Wegase,Karanja,male,1976-03-26,,MA2:197603265001138
rec-0000000865-01,Wegaje,Karanja,male,1976-03-26,,MA2:197603265001138
rec-0000000865-02,Wegase,Karanja,male,1976-03-26,197603265001138,MA2:197603265001138
rec-0000000865-03,Wegase,Karanja,male,1976-03-26,197603265001138,MA1:197603265001138
rec-0000000865-04,Wegase,Karanja,male,1976-03-26,197603265001138,MA3:197603265001138
rec-0000000866-00,Yimeru,Njeri,male,1989-03-05,,MA5:198903055001125
rec-0000000866-01,Yimeru,Njery,male,1989-03-05,,MA5:198903055001125
rec-0000000866-02,Yimeru,Njeri,male,1989-03-05,,MA1:198903055001125
rec-0000000866-03,Yimeru,Nzeri,male,1989-03-05,,MA4:198903055001125
rec-0000000866-04,Yimeru,Njery,male,1989-03-05,,MA5:198903055001125
rec-0000000866-05,Yimeru,Nseri,male,1989-03-05,,MA3:198903055001125
rec-0000000866-06,Yimeru,Njery,male,1989-03-05,,MA3:198903055001125
rec-0000000866-07,Yimeru,Njeri,male,1989-03-05,,MA1:198903055001125
rec-0000000866-08,Yimeru,Njeri,male,1989-03-05,198903055001125,MA4:198903055001125
rec-0000000867-00,Melk,Samy,female,1984-12-12,,FA1:198412125001085
rec-0000000867-01,Melcke,Samy,female,1984-12-12,,FA4:198412125001085
rec-0000000867-02,Melke,Sammy,female,1984-12-12,198412125001085,FA3:198412125001085
rec-0000000867-03,Melke,Samy,female,1984-12-12,,FA1:198412125001085
rec-0000000867-04,Melke,Sammy,female,1984-12-12,,FA1:198412125001085
rec-0000000868-00,Esckindir,Omondi,male,1987-02-03,,MA2:198702035001119
rec-0000000868-01,Eskindir,Omondi,male,1987-02-03,,MA5:198702035001119
rec-0000000869-00,Serawit,Kipleting,female,1964-12-23,,FA1:196412235001090
rec-0000000869-01,Serait,Kipleding,female,1964-12-23,,FA5:196412235001090
rec-0000000869-02,Serait,Kipletink,female,1964-12-23,,FA1:196412235001090
rec-0000000869-03,Serawid,Kipletink,female,1964-12-23,,FA4:196412235001090
rec-0000000869-04,Serawit,Kipleting,female,1964-12-23,196412235001090,FA4:196412235001090
rec-0000000869-05,Serawit,Kipleting,female,1964-12-23,,FA2:196412235001090
rec-0000000869-06,Serawit,Kipleding,female,1964-12-23,,FA3:196412235001090
rec-0000000870-00,Yirka,Njenga,male,1983-08-14,,MA2:198308145001153
rec-0000000870-01,Yiahga,Njenga,male,1983-08-14,198308145001153,MA3:198308145001153
rec-0000000871-00,Sisay,Wambugu,female,1950-02-18,195002185001068,FS1:195002185001068
rec-0000000871-01,Sisai,Wampugu,female,1950-02-18,,FS2:195002185001068
rec-0000000871-02,Sizay,Wampugu,female,1950-02-18,,FS1:195002185001068
rec-0000000871-03,Sisay,Wampugu,female,1950-02-18,195002185001068,FS1:195002185001068
rec-0000000872-00,Haileselassi,Ndung'u,male,1975-07-20,,MA4:197507205001151
rec-0000000873-00,Meron,Muiruri,female,1988-04-16,198804165001062,FA3:198804165001062
rec-0000000873-01,Meron,Muirury,female,1988-04-16,198804165001062,FA5:198804165001062
rec-0000000874-00,Fiseha,Juma,male,1984-07-31,,MA2:198407315001121
rec-0000000874-01,Fiseha,Juma,male,1984-07-31,,MA2:198407315001121
rec-0000000874-02,Fiseha,Juma,male,1984-07-31,198407315001121,MA3:198407315001121
rec-0000000874-03,Fijeha,Juma,male,1984-07-31,,MA1:198407315001121
rec-0000000874-04,Fiseha,Juma,male,1984-07-31,198407315001121,MA2:198407315001121
rec-0000000874-05,Fiseha,Juma,male,1984-07-31,,MA5:198407315001121
rec-0000000874-06,Fijeha,Juma,male,1984-07-31,198407315001121,MA1:198407315001121
rec-0000000874-07,Fiseha,Juma,male,1984-07-31,,MA4:198407315001121
rec-0000000875-00,Biry,Karimi,female,1974-12-19,197412195001062,FA5:197412195001062
rec-0000000875-01,Biri,Karimi,female,1974-12-19,,FA3:197412195001062
rec-0000000876-00,Tejfaye,Abdullahi,male,1991-09-18,,MA1:199109185001132
rec-0000000876-01,Tesfaye,Abdullahi,male,1991-09-18,,MA2:199109185001132
rec-0000000876-02,Tesfaye,Abdullahi,male,1991-09-18,199109185001132,MA5:199109185001132
rec-0000000877-00,Bahta,Wambui,male,1957-07-05,195707055001123,MA5:195707055001123
rec-0000000877-01,Bata,Wambuy,male,1957-07-05,,MA3:195707055001123
rec-0000000878-00,Haregeoin,Bocke,female,1996-05-15,,FA5:199605155001093
rec-0000000878-01,Haregewoin,Boke,female,1996-05-15,199605155001093,FA5:199605155001093
rec-0000000878-02,Haregeoin,Boke,female,1996-05-15,,FA4:199605155001093
rec-0000000878-03,Haregewoin,Bocke,female,1996-05-15,,FA1:199605155001093
rec-0000000878-04,Haregewoin,Bok,female,1996-05-15,199605155001093,FA4:199605155001093
rec-0000000878-05,Harekewoin,Bok,female,1996-05-15,199605155001093,FA2:199605155001093
rec-0000000878-06,Haregewoin,Boke,female,1996-05-15,,FA5:199605155001093
rec-0000000878-07,Haregewoin,Boke,female,1996-05-15,,FA4:199605155001093
rec-0000000878-08,Haregeoin,Boke,female,1996-05-15,,FA1:199605155001093
rec-0000000879-00,Almaz,Issak,female,1942-02-12,,FS1:194202125001079
rec-0000000879-01,Almaz,Issak,female,1942-02-12,,FS1:194202125001079
rec-0000000880-00,Tstegaye,Kinyua,male,1983-08-28,198308285001145,MA2:198308285001145
rec-0000000880-01,Tsegaye,Kinyua,male,1983-08-28,,MA3:198308285001145
rec-0000000880-02,Tsekaye,Kinyua,male,1983-08-28,,MA5:198308285001145
rec-0000000880-03,Tsegaye,Kinyua,male,1983-08-28,198308285001145,MA2:198308285001145
rec-0000000880-04,Tjegaye,Kinyua,male,1983-08-28,,MA3:198308285001145
rec-0000000880-05,Tsekaye,Kinyua,male,1983-08-28,,MA4:198308285001145
rec-0000000880-06,Tsegaye,Kinyua,male,1983-08-28,198308285001145,MA4:198308285001145
rec-0000000880-07,Tsegay,Kinyua,male,1983-08-28,198308285001145,MA1:198308285001145
rec-0000000881-00,Woinareg,Migwy,female,1986-08-16,,FA4:198608165001096
rec-0000000881-01,Woinharek,Migwy,female,1986-08-16,,FA1:198608165001096
rec-0000000881-02,Woinhareg,Migwy,female,1986-08-16,,FA2:198608165001096
rec-0000000881-03,Woinareg,Mikwi,female,1986-08-16,198608165001096,FA4:198608165001096
rec-0000000881-04,Woinareg,Migi,female,1986-08-16,,FA4:198608165001096
rec-0000000881-05,Woinareg,Mikwi,female,1986-08-16,,FA2:198608165001096
rec-0000000881-06,Woinhareg,Migi,female,1986-08-16,,FA4:198608165001096
rec-0000000881-07,Woinhareg,Migwi,female,1986-08-16,,FA1:198608165001096
rec-0000000882-00,Banchiayehu,Muchoky,female,1951-04-09,,FS1:195104095001090
rec-0000000882-01,Bankhiayehu,Muchoki,female,1951-04-09,195104095001090,FS1:195104095001090
rec-0000000882-02,Banchiayehu,Muchoki,female,1951-04-09,195104095001090,FS1:195104095001090
rec-0000000882-03,Banchiayehu,Muchoki,female,1951-04-09,195104095001090,FS2:195104095001090
rec-0000000882-04,Banchiayehu,Muchoki,female,1951-04-09,,FS2:195104095001090
rec-0000000882-05,Bankhiayehu,Mucoki,female,1951-04-09,,FS1:195104095001090
rec-0000000882-06,Banchiayehu,Muchoki,female,1951-04-09,195104095001090,FS1:195104095001090
rec-0000000882-07,Banchiayehu,Muchoki,female,1951-04-09,195104095001090,FS1:195104095001090
rec-0000000882-08,Banchiayehu,Mucoki,female,1951-04-09,,FS2:195104095001090
rec-0000000883-00,Debritu,Mwinyi,female,1989-08-29,,FA3:198908295001096
rec-0000000883-01,Debritu,Mwinyi,female,1989-08-29,,FA5:198908295001096
rec-0000000884-00,Teze,Peteah,female,1999-02-20,,FY2:199902205001057
rec-0000000884-01,Teze,Peter,female,1999-02-20,199902205001057,FY2:199902205001057
rec-0000000884-02,Teye,Peteah,female,1999-02-20,,FY2:199902205001057
rec-0000000884-03,Teje,Peter,female,1999-02-20,,FY2:199902205001057
rec-0000000884-04,Teje,Peder,female,1999-02-20,199902205001057,FY3:199902205001057
rec-0000000884-05,Tese,Peder,female,1999-02-20,,FY2:199902205001057
rec-0000000884-06,Tese,Peder,female,1999-02-20,,FY2:199902205001057
rec-0000000884-07,Tese,Peteah,female,1999-02-20,,FY2:199902205001057
rec-0000000884-08,Tese,Peter,female,1999-02-20,,FY2:199902205001057
rec-0000000885-00,Suru,Wachira,male,1998-01-10,,MY3:199801105001149
rec-0000000885-01,Suru,Wachira,male,1998-01-10,,MY1:199801105001149
rec-0000000885-02,Shuru,Wachira,male,1998-01-10,199801105001149,MY3:199801105001149
rec-0000000885-03,Suru,Wachira,male,1998-01-10,,MY1:199801105001149
rec-0000000886-00,Tipebu,Simiyu,male,1966-09-24,,MA4:196609245001134
rec-0000000886-01,Tibebu,Simiyu,male,1966-09-24,,MA2:196609245001134
rec-0000000886-02,Tipebu,Simiyu,male,1966-09-24,,MA5:196609245001134
rec-0000000886-03,Tipebu,Simiyu,male,1966-09-24,,MA5:196609245001134
rec-0000000886-04,Tipebu,Simiyu,male,1966-09-24,,MA4:196609245001134
rec-0000000886-05,Tibebu,Simiyu,male,1966-09-24,196609245001134,MA5:196609245001134
rec-0000000887-00,Kalkitan,Onjongo,female,1985-01-22,,FA1:198501225001089
rec-0000000887-01,Kalkidan,Onsongo,female,1985-01-22,,FA2:198501225001089
rec-0000000887-02,Kalkitan,Onsongo,female,1985-01-22,,FA2:198501225001089
rec-0000000887-03,Kalkidan,Onsongo,female,1985-01-22,,FA2:198501225001089
rec-0000000887-04,Kalkidan,Onsonko,female,1985-01-22,,FA4:198501225001089
rec-0000000887-05,Kalckidan,Onsongo,female,1985-01-22,,FA2:198501225001089
rec-0000000887-06,Kalkidan,Onsonko,female,1985-01-22,198501225001089,FA3:198501225001089
rec-0000000887-07,Kalckidan,Onsonko,female,1985-01-22,,FA4:198501225001089
rec-0000000888-00,Mola,Mendwa,male,1966-09-15,,MA3:196609155001144
rec-0000000889-00,Desalegne,Njoroge,male,1997-01-04,,MY1:199701045001125
rec-0000000889-01,Dezalegne,Njoroge,male,1997-01-04,,MY3:199701045001125
rec-0000000889-02,Desalegne,Njoroge,male,1997-01-04,,MY3:199701045001125
rec-0000000889-03,Desalegne,Njoroge,male,1997-01-04,,MY1:199701045001125
rec-0000000889-04,Destalegne,Nzoroge,male,1997-01-04,,MY3:199701045001125
rec-0000000889-05,Desalegne,Njoroge,male,1997-01-04,199701045001125,MY1:199701045001125
rec-0000000889-06,Desalegne,Njoroge,male,1997-01-04,199701045001125,MY1:199701045001125
rec-0000000889-07,Desalen,Nzoroge,male,1997-01-04,,MY3:199701045001125
rec-0000000889-08,Desalegne,Njoroke,male,1997-01-04,,MY1:199701045001125
rec-0000000890-00,Hailu,Mutinda,male,1983-11-02,198311025001151,MA2:198311025001151
rec-0000000890-01,Hailu,Mudinda,male,1983-11-02,,MA3:198311025001151
rec-0000000890-02,Hailu,Mudinda,male,1983-11-02,,MA3:198311025001151
rec-0000000890-03,Hailu,Mudinda,male,1983-11-02,,MA3:198311025001151
rec-0000000891-00,Wontimu,Atieno,male,1984-04-28,,MA2:198404285001123
rec-0000000891-01,Wontimu,Atino,male,1984-04-28,,MA4:198404285001123
rec-0000000891-02,Wondimu,Adieno,male,1984-04-28,,MA2:198404285001123
rec-0000000891-03,Wontimu,Atieno,male,1984-04-28,,MA3:198404285001123
rec-0000000891-04,Wontimu,Atieno,male,1984-04-28,198404285001123,MA4:198404285001123
rec-0000000891-05,Wontimu,Atieno,male,1984-04-28,,MA4:198404285001123
rec-0000000891-06,Wontimu,Atino,male,1984-04-28,,MA4:198404285001123
rec-0000000891-07,Wontimu,Atino,male,1984-04-28,198404285001123,MA3:198404285001123
rec-0000000891-08,Wondimu,Atino,male,1984-04-28,,MA2:198404285001123
rec-0000000892-00,Mohammed,Mudinda,male,1969-10-01,196910015001151,MA2:196910015001151
rec-0000000892-01,Mohammet,Mutinta,male,1969-10-01,,MA5:196910015001151
rec-0000000892-02,Mohammet,Mutinda,male,1969-10-01,,MA3:196910015001151
rec-0000000892-03,Mohammed,Mutinda,male,1969-10-01,196910015001151,MA1:196910015001151
rec-0000000892-04,Mohammet,Mudinda,male,1969-10-01,,MA4:196910015001151
rec-0000000893-00,Helen,Nyakundi,female,1988-04-15,,FA2:198804155001060
rec-0000000893-01,Helen,Nyakundi,female,1988-04-15,,FA3:198804155001060
rec-0000000893-02,Helen,Nyakunti,female,1988-04-15,,FA4:198804155001060
rec-0000000893-03,Helen,Nyackundi,female,1988-04-15,198804155001060,FA1:198804155001060
rec-0000000893-04,Helen,Nyakundi,female,1988-04-15,198804155001060,FA1:198804155001060
rec-0000000893-05,Helen,Niakundi,female,1988-04-15,198804155001060,FA2:198804155001060
rec-0000000893-06,Helen,Nyakundi,female,1988-04-15,,FA1:198804155001060
rec-0000000893-07,Helen,Nyakundi,female,1988-04-15,198804155001060,FA1:198804155001060
rec-0000000894-00,Sara,Ntunge,female,1971-10-24,197110245001075,FA5:197110245001075
rec-0000000894-01,Sara,Ndunge,female,1971-10-24,,FA2:197110245001075
rec-0000000894-02,Sara,Ntunge,female,1971-10-24,,FA2:197110245001075
rec-0000000894-03,Sara,Ndunke,female,1971-10-24,,FA4:197110245001075
rec-0000000894-04,Sara,Ndunke,female,1971-10-24,,FA2:197110245001075
rec-0000000894-05,Sara,Ntunge,female,1971-10-24,,FA4:197110245001075
rec-0000000894-06,Sara,Ndunge,female,1971-10-24,197110245001075,FA5:197110245001075
rec-0000000894-07,Sara,Ndunge,female,1971-10-24,,FA2:197110245001075
rec-0000000894-08,Sara,Ndung,female,1971-10-24,,FA4:197110245001075
rec-0000000895-00,Beteliem,Jamest,female,1980-01-22,,FA3:198001225001071
rec-0000000895-01,Betelihem,Jams,female,1980-01-22,,FA2:198001225001071
rec-0000000895-02,Bedelihem,James,female,1980-01-22,,FA1:198001225001071
rec-0000000895-03,Betelihem,Jams,female,1980-01-22,198001225001071,FA4:198001225001071
rec-0000000895-04,Betelihem,James,female,1980-01-22,198001225001071,FA3:198001225001071
rec-0000000895-05,Betelihem,Jams,female,1980-01-22,198001225001071,FA1:198001225001071
rec-0000000895-06,Beteliem,Jams,female,1980-01-22,,FA5:198001225001071
rec-0000000896-00,Rahiel,Mwiriki,female,1985-05-03,,FA5:198505035001076
rec-0000000896-01,Raiel,Mwirigi,female,1985-05-03,,FA4:198505035001076
rec-0000000896-02,Rahiel,Mwirigi,female,1985-05-03,198505035001076,FA2:198505035001076
rec-0000000896-03,Raiel,Mirigi,female,1985-05-03,,FA1:198505035001076
rec-0000000897-00,Sebele,Ntege,female,1992-01-25,199201255001085,FA4:199201255001085
rec-0000000897-01,Sebel,Ndeg,female,1992-01-25,,FA4:199201255001085
rec-0000000898-00,Bereket,Wambugu,female,1976-11-28,197611285001068,FA5:197611285001068
rec-0000000898-01,Bereked,Wambuku,female,1976-11-28,,FA5:197611285001068
rec-0000000898-02,Bereket,Wambugu,female,1976-11-28,,FA3:197611285001068
rec-0000000898-03,Bereket,Wambugu,female,1976-11-28,,FA3:197611285001068
rec-0000000899-00,Acklilu,Apdullahi,male,1964-06-07,196406075001132,MA5:196406075001132
rec-0000000899-01,Acklilu,Abdullahy,male,1964-06-07,,MA2:196406075001132
rec-0000000899-02,Acklilu,Abdullahi,male,1964-06-07,,MA3:196406075001132
rec-0000000899-03,Acklilu,Abdullahi,male,1964-06-07,,MA5:196406075001132
rec-0000000899-04,Aklilu,Abtullahi,male,1964-06-07,196406075001132,MA1:196406075001132
rec-0000000899-05,Aklilu,Abdullai,male,1964-06-07,,MA1:196406075001132
rec-0000000899-06,Acklilu,Abdullahi,male,1964-06-07,196406075001132,MA3:196406075001132
rec-0000000899-07,Acklilu,Abdullahi,male,1964-06-07,,MA4:196406075001132
